date,availableBikes,availableDocks
1370056949,19,11
1370056973,19,11
1370057402,19,11
1370057462,19,11
1370057522,19,11
1370057581,19,11
1370057641,19,11
1370057702,19,11
1370057762,19,11
1370057822,19,11
1370057881,19,11
1370057941,19,11
1370058001,19,11
1370058062,19,11
1370058121,19,11
1370058182,19,11
1370058242,19,11
1370058307,19,11
1370058363,19,11
1370058429,19,11
1370058481,19,11
1370058545,19,11
1370058602,19,11
1370058661,19,11
1370058722,19,11
1370058784,19,11
1370058841,19,11
1370058907,19,11
1370058962,19,11
1370059021,19,11
1370059089,19,11
1370059142,19,11
1370059202,19,11
1370059262,19,11
1370059321,19,11
1370059382,19,11
1370059442,19,11
1370059502,19,11
1370059561,19,11
1370059622,19,11
1370059681,19,11
1370059742,19,11
1370059802,19,11
1370059861,19,11
1370059922,19,11
1370059981,19,11
1370060041,19,11
1370060102,19,11
1370060161,19,11
1370060224,19,11
1370060281,19,11
1370060341,19,11
1370060401,19,11
1370060464,19,11
1370060522,19,11
1370060585,19,11
1370060641,19,11
1370060702,19,11
1370060762,19,11
1370060822,19,11
1370060881,19,11
1370060942,19,11
1370061002,19,11
1370061061,19,11
1370061121,19,11
1370061181,19,11
1370061241,19,11
1370061302,19,11
1370061364,19,11
1370061421,19,11
1370061482,19,11
1370061542,19,11
1370061602,19,11
1370061661,19,11
1370061722,19,11
1370061782,19,11
1370061844,19,11
