date,availableBikes,availableDocks
1370056949,17,10
1370056973,17,10
1370057402,18,9
1370057462,18,9
1370057522,18,9
1370057581,18,9
1370057641,18,9
1370057702,18,9
1370057762,18,9
1370057822,18,9
1370057881,18,9
1370057941,18,9
1370058001,18,9
1370058062,18,9
1370058121,18,9
1370058182,18,9
1370058242,18,9
1370058307,18,9
1370058363,18,9
1370058429,18,9
1370058481,18,9
1370058545,18,9
1370058602,18,9
1370058661,18,9
1370058722,18,9
1370058784,18,9
1370058841,18,9
1370058907,18,9
1370058962,18,9
1370059021,18,9
1370059089,18,9
1370059142,18,9
1370059202,18,9
1370059262,18,9
1370059321,18,9
1370059382,18,9
1370059442,18,9
1370059502,18,9
1370059561,18,9
1370059622,18,9
1370059681,18,9
1370059742,18,9
1370059802,18,9
1370059861,18,9
1370059922,18,9
1370059981,18,9
1370060041,18,9
1370060102,18,9
1370060161,18,9
1370060224,18,9
1370060281,18,9
1370060341,18,9
1370060401,18,9
1370060464,18,9
1370060522,18,9
1370060585,18,9
1370060641,18,9
1370060702,18,9
1370060762,18,9
1370060822,18,9
1370060881,18,9
1370060942,18,9
1370061002,18,9
1370061061,18,9
1370061121,18,9
1370061181,18,9
1370061241,18,9
1370061302,18,9
1370061364,18,9
1370061421,18,9
1370061482,18,9
1370061542,18,9
1370061602,18,9
1370061661,18,9
1370061722,18,9
1370061782,18,9
1370061844,18,9
