Timestamp, AvailableBikes, AvailableDocks
1370056949, 31, 0
1370056973, 31, 0
1370057402, 31, 0
1370057462, 31, 0
1370057522, 31, 0
1370057581, 31, 0
1370057641, 31, 0
1370057702, 31, 0
1370057762, 31, 0
1370057822, 31, 0
1370057881, 31, 0
1370057941, 31, 0
1370058001, 31, 0
1370058062, 31, 0
1370058121, 31, 0
1370058182, 31, 0
1370058242, 31, 0
1370058307, 31, 0
1370058363, 31, 0
1370058429, 31, 0
1370058481, 31, 0
1370058545, 31, 0
1370058602, 31, 0
1370058661, 31, 0
1370058722, 31, 0
1370058784, 31, 0
1370058841, 31, 0
1370058907, 31, 0
1370058962, 31, 0
1370059021, 31, 0
1370059089, 31, 0
1370059142, 31, 0
1370059202, 31, 0
1370059262, 31, 0
1370059321, 31, 0
1370059382, 31, 0
1370059442, 31, 0
1370059502, 31, 0
